date,year,pheno.period,pollinator,block,plot,time,temperature,wind.kmhr,cloud.cover,observer,plant.species,number.stems,bumblebees,blowflies,hoverflies,other.flies,wasps,mason.bees,sweat.mining.bees,other,total.visits
30-Jun-17,2017,3,1,25,B,12:07,23,3.2,0.2,LW,poan,8,0,0,0,0,0,0,0,0,0
30-Jun-17,2017,3,1,25,C,12:07,23,3.2,0.2,AD,acmi,1,0,0,0,0,0,0,0,0,0
30-Jun-17,2017,3,1,25,C,12:07,23,3.2,0.2,AD,grass,9,0,0,0,0,0,0,0,0,0
30-Jun-17,2017,3,1,25,C,12:07,23,3.2,0.2,AD,poan,9,0,0,0,0,0,0,0,0,0
30-Jun-17,2017,3,1,25,D,12:07,23,3.2,0.2,AD,acmi,1,0,0,0,1,0,0,0,0,1
30-Jun-17,2017,3,1,25,D,12:07,23,3.2,0.2,AD,cami,2,0,0,0,0,0,0,0,0,0
30-Jun-17,2017,3,1,25,D,12:07,23,3.2,0.2,AD,grass,6,0,0,0,0,0,0,0,0,0
30-Jun-17,2017,3,1,25,D,12:07,23,3.2,0.2,AD,poan,5,0,0,0,1,0,0,0,0,1
18-Jul-17,2017,4,2,1,A,10:44,22,2.1,0,AD,grass,52,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,1,B,10:44,22,2.1,0,AD,grass,37,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,1,C,10:44,22,2.1,0,LW,grass,11,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,1,D,10:44,22,2.1,0,LW,cami,5,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,1,D,10:44,22,2.1,0,LW,grass,9,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,2,A,10:15,20,1.6,0,LW,cami,1,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,2,A,10:15,20,1.6,0,LW,grass,8,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,2,B,10:15,20,1.6,0,LW,cami,3,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,2,B,10:15,20,1.6,0,LW,grass,4,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,2,C,10:15,20,1.6,0,AD,acmi,1,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,2,C,10:15,20,1.6,0,AD,grass,17,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,2,C,10:15,20,1.6,0,AD,trwo,1,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,2,D,10:15,20,1.6,0,AD,grass,8,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,3,A,11:22,22,1.8,0,AD,grass,73,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,3,A,11:22,22,1.8,0,AD,trwo,2,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,3,B,11:22,22,1.8,0,LW,grass,26,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,3,C,11:22,22,1.8,0,LW,acmi,7,0,0,0,4,0,0,0,0,4
18-Jul-17,2017,4,2,3,C,11:22,22,1.8,0,LW,grass,29,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,3,D,11:22,22,1.8,0,AD,grass,13,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,3,D,11:22,22,1.8,0,AD,trwo,3,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,4,A,11:55,24,2.6,0,LW,grass,39,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,4,A,11:55,24,2.6,0,LW,trwo,1,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,4,B,11:55,24,2.6,0,AD,grass,26,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,4,C,11:55,24,2.6,0,AD,grass,NA,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,4,D,11:55,24,2.6,0,LW,grass,51,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,4,D,11:55,24,2.6,0,LW,trwo,1,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,5,A,12:29,24,1.7,0,LW,grass,29,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,5,B,12:29,24,1.7,0,AD,acmi,1,0,0,0,1,0,0,0,0,1
18-Jul-17,2017,4,2,5,B,12:29,24,1.7,0,AD,grass,52,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,5,C,12:29,24,1.7,0,AD,acmi,1,0,0,0,2,0,0,0,0,2
18-Jul-17,2017,4,2,5,C,12:29,24,1.7,0,AD,grass,44,0,0,0,2,0,0,0,0,2
18-Jul-17,2017,4,2,5,C,12:29,24,1.7,0,AD,poan,1,0,0,0,7,0,0,0,0,7
18-Jul-17,2017,4,2,5,D,12:29,24,1.7,0,LW,grass,38,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,5,D,12:29,24,1.7,0,LW,poan,1,0,0,1,2,0,0,0,0,3
18-Jul-17,2017,4,2,6,A,13:13,23,3.3,0,LW,acmi,1,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,6,A,13:13,23,3.3,0,LW,cami,1,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,6,A,13:13,23,3.3,0,LW,grass,22,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,6,A,13:13,23,3.3,0,LW,juba,4,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,6,B,13:13,23,3.3,0,LW,acmi,6,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,6,B,13:13,23,3.3,0,LW,grass,18,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,6,B,13:13,23,3.3,0,LW,trwo,1,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,6,C,13:13,23,3.3,0,AD,acmi,3,0,0,1,5,0,0,0,0,6
18-Jul-17,2017,4,2,6,C,13:13,23,3.3,0,AD,cami,1,0,0,1,0,0,0,0,0,1
18-Jul-17,2017,4,2,6,C,13:13,23,3.3,0,AD,juba,1,0,0,1,0,0,0,0,0,1
18-Jul-17,2017,4,2,6,D,13:13,23,3.3,0,AD,cami,1,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,6,D,13:13,23,3.3,0,AD,grass,8,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,7,A,13:47,26,2,0,LW,acmi,9,0,0,1,8,0,0,0,0,9
18-Jul-17,2017,4,2,7,A,13:47,26,2,0,LW,grass,4,0,0,1,8,0,0,0,0,9
18-Jul-17,2017,4,2,7,A,13:47,26,2,0,LW,juba,2,0,0,1,8,0,0,0,0,9
18-Jul-17,2017,4,2,7,B,13:47,26,2,0,AD,acmi,16,0,0,0,12,3,0,0,0,15
18-Jul-17,2017,4,2,7,B,13:47,26,2,0,AD,grass,2,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,7,B,13:47,26,2,0,AD,juba,1,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,7,C,13:47,26,2,0,LW,acmi,4,0,0,0,5,0,0,0,0,5
18-Jul-17,2017,4,2,7,C,13:47,26,2,0,LW,grass,19,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,7,D,13:47,26,2,0,AD,acmi,5,0,0,0,3,0,0,0,0,3
18-Jul-17,2017,4,2,7,D,13:47,26,2,0,AD,grass,6,0,0,0,3,0,0,0,0,3
18-Jul-17,2017,4,2,7,D,13:47,26,2,0,AD,juba,1,0,0,0,3,0,0,0,0,3
18-Jul-17,2017,4,2,8,A,14:26,27,1.5,0,LW,grass,3,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,8,B,14:26,27,1.5,0,AD,acmi,1,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,8,B,14:26,27,1.5,0,AD,grass,8,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,8,C,14:26,27,1.5,0,AD,acmi,3,0,0,1,0,0,0,0,1,2
18-Jul-17,2017,4,2,8,C,14:26,27,1.5,0,AD,grass,10,0,0,0,0,0,0,0,0,0
18-Jul-17,2017,4,2,8,D,14:26,27,1.5,0,LW,acmi,1,0,0,0,1,0,0,0,0,1
18-Jul-17,2017,4,2,8,D,14:26,27,1.5,0,LW,grass,7,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,9,A,14:43,26,1.3,0.3,AD,grass,61,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,9,B,14:43,26,1.3,0.3,LW,acmi,4,0,0,6,4,2,0,0,0,12
19-Jul-17,2017,4,2,9,B,14:43,26,1.3,0.3,LW,cami,4,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,9,B,14:43,26,1.3,0.3,LW,grass,8,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,9,C,14:43,26,1.3,0.3,AD,grass,15,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,9,C,14:43,26,1.3,0.3,AD,juba,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,9,C,14:43,26,1.3,0.3,AD,poan,2,0,0,0,14,0,0,0,0,14
19-Jul-17,2017,4,2,9,D,14:43,26,1.3,0.3,LW,grass,29,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,10,A,10:00,18,1.4,0.1,AD,cami,2,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,10,A,10:00,18,1.4,0.1,AD,grass,6,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,10,B,10:00,18,1.4,0.1,LW,grass,7,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,10,C,10:00,18,1.4,0.1,LW,grass,15,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,10,D,10:00,18,1.4,0.1,AD,grass,19,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,11,A,10:29,18,1.3,0.1,LW,grass,2,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,11,B,10:29,18,1.3,0.1,LW,grass,6,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,11,C,10:29,18,1.3,0.1,AD,cami,1,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,11,C,10:29,18,1.3,0.1,AD,grass,6,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,11,D,10:29,18,1.3,0.1,AD,grass,7,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,12,A,11:00,18,1.8,0.1,LW,cami,43,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,12,A,11:00,18,1.8,0.1,LW,grass,16,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,12,A,11:00,18,1.8,0.1,LW,poan,2,0,0,0,2,0,0,0,0,2
17-Jul-17,2017,4,2,12,B,11:00,18,1.8,0.1,LW,acmi,2,0,0,0,7,0,0,0,0,7
17-Jul-17,2017,4,2,12,B,11:00,18,1.8,0.1,AD,cami,19,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,12,B,11:00,18,1.8,0.1,AD,grass,24,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,12,B,11:00,18,1.8,0.1,AD,plmr,10,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,12,C,11:00,18,1.8,0.1,LW,cami,24,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,12,C,11:00,18,1.8,0.1,LW,grass,38,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,12,C,11:00,18,1.8,0.1,LW,plmr,2,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,12,D,11:00,18,1.8,0.1,AD,cami,14,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,12,D,11:00,18,1.8,0.1,AD,grass,33,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,12,D,11:00,18,1.8,0.1,AD,poan,1,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,13,A,11:32,22,1.5,0.2,LW,grass,39,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,13,B,11:32,22,1.5,0.2,AD,grass,5,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,13,B,11:32,22,1.5,0.2,AD,poan,2,0,0,0,5,0,0,0,0,5
17-Jul-17,2017,4,2,13,C,11:32,22,1.5,0.2,LW,grass,113,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,13,C,11:32,22,1.5,0.2,LW,poan,1,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,13,D,11:32,22,1.5,0.2,AD,grass,35,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,13,D,11:32,22,1.5,0.2,AD,plmr,1,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,13,D,11:32,22,1.5,0.2,AD,poan,2,0,0,0,1,0,0,0,0,1
17-Jul-17,2017,4,2,14,A,12:07,21,2.2,0.3,LW,acmi,1,0,0,0,4,0,0,0,0,4
17-Jul-17,2017,4,2,14,A,12:07,21,2.2,0.3,LW,cami,7,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,14,A,12:07,21,2.2,0.3,LW,grass,48,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,14,A,12:07,21,2.2,0.3,LW,poan,1,0,0,0,6,0,0,0,0,6
17-Jul-17,2017,4,2,14,B,12:07,21,2.2,0.3,AD,cami,10,2,0,0,0,0,0,0,0,2
17-Jul-17,2017,4,2,14,B,12:07,21,2.2,0.3,AD,grass,21,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,14,C,12:07,21,2.2,0.3,LW,cami,4,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,14,C,12:07,21,2.2,0.3,LW,grass,61,0,0,1,0,0,0,0,0,1
17-Jul-17,2017,4,2,14,D,12:07,21,2.2,0.3,AD,cami,8,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,14,D,12:07,21,2.2,0.3,AD,grass,50,0,0,0,4,0,0,0,0,4
17-Jul-17,2017,4,2,15,A,12:47,20,1.7,0.4,AD,acmi,1,0,0,0,1,0,0,0,0,1
17-Jul-17,2017,4,2,15,A,12:47,20,1.7,0.4,AD,cami,5,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,15,A,12:47,20,1.7,0.4,AD,grass,41,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,15,B,12:47,20,1.7,0.4,LW,cami,20,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,15,B,12:47,20,1.7,0.4,LW,grass,16,0,0,0,1,0,0,0,0,1
17-Jul-17,2017,4,2,15,B,12:47,20,1.7,0.4,LW,poan,3,1,0,0,4,0,0,0,0,5
17-Jul-17,2017,4,2,15,C,12:47,20,1.7,0.4,LW,cami,32,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,15,C,12:47,20,1.7,0.4,LW,grass,60,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,15,C,12:47,20,1.7,0.4,LW,poan,1,0,0,0,7,0,0,0,0,7
17-Jul-17,2017,4,2,15,D,12:47,20,1.7,0.4,AD,acmi,1,0,0,0,3,0,0,0,0,3
17-Jul-17,2017,4,2,15,D,12:47,20,1.7,0.4,AD,cami,15,1,0,0,0,0,0,0,0,1
17-Jul-17,2017,4,2,15,D,12:47,20,1.7,0.4,AD,grass,38,0,0,1,0,0,0,0,0,1
17-Jul-17,2017,4,2,16,A,13:23,23,0,0.5,AD,cami,13,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,16,A,13:23,23,0,0.5,AD,grass,46,0,0,0,1,0,0,0,0,1
17-Jul-17,2017,4,2,16,B,13:23,23,0,0.5,AD,cami,17,1,0,0,0,0,0,0,0,1
17-Jul-17,2017,4,2,16,B,13:23,23,0,0.5,AD,grass,31,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,16,B,13:23,23,0,0.5,AD,plmr,1,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,16,C,13:23,23,0,0.5,LW,cami,34,10,0,1,0,0,0,0,0,11
17-Jul-17,2017,4,2,16,C,13:23,23,0,0.5,LW,grass,23,0,0,2,0,0,0,0,0,2
17-Jul-17,2017,4,2,16,C,13:23,23,0,0.5,LW,plmr,2,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,16,D,13:23,23,0,0.5,LW,acmi,2,0,0,0,9,0,0,0,0,9
17-Jul-17,2017,4,2,16,D,13:23,23,0,0.5,LW,cami,3,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,16,D,13:23,23,0,0.5,LW,grass,7,0,0,1,0,0,0,0,0,1
17-Jul-17,2017,4,2,17,A,13:55,25,1.5,0.3,LW,grass,4,0,0,1,0,0,0,0,0,1
17-Jul-17,2017,4,2,17,B,13:55,25,1.5,0.3,AD,grass,12,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,17,C,13:55,25,1.5,0.3,LW,acmi,1,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,17,C,13:55,25,1.5,0.3,LW,grass,3,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,17,C,13:55,25,1.5,0.3,LW,trwo,2,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,17,D,13:55,25,1.5,0.3,AD,grass,2,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,18,A,14:23,25,2.9,0.2,LW,acmi,3,0,0,0,4,0,0,0,0,4
17-Jul-17,2017,4,2,18,A,14:23,25,2.9,0.2,LW,grass,3,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,18,B,14:23,25,2.9,0.2,LW,grass,10,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,18,C,14:23,25,2.9,0.2,AD,acmi,1,0,0,0,1,0,0,0,0,1
17-Jul-17,2017,4,2,18,C,14:23,25,2.9,0.2,AD,cami,1,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,18,C,14:23,25,2.9,0.2,AD,grass,6,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,18,D,14:23,25,2.9,0.2,AD,grass,2,0,0,0,0,0,0,0,0,0
17-Jul-17,2017,4,2,18,D,14:23,25,2.9,0.2,AD,trwo,2,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,19,A,9:53,19,2.4,0.6,AD,acmi,6,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,19,A,9:53,19,2.4,0.6,AD,grass,12,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,19,A,9:53,19,2.4,0.6,AD,juba,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,19,B,9:53,19,2.4,0.6,LW,acmi,2,0,0,1,0,0,0,0,0,1
19-Jul-17,2017,4,2,19,B,9:53,19,2.4,0.6,LW,cami,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,19,B,9:53,19,2.4,0.6,LW,grass,5,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,19,B,9:53,19,2.4,0.6,LW,trwo,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,19,C,9:53,19,2.4,0.6,LW,acmi,18,0,0,0,1,0,0,0,0,1
19-Jul-17,2017,4,2,19,C,9:53,19,2.4,0.6,LW,grass,22,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,19,D,9:53,19,2.4,0.6,AD,cami,3,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,19,D,9:53,19,2.4,0.6,AD,grass,6,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,20,A,10:30,19,2.4,0.4,LW,acmi,3,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,20,A,10:30,19,2.4,0.4,LW,cami,2,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,20,A,10:30,19,2.4,0.4,LW,grass,70,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,20,A,10:30,19,2.4,0.4,LW,juba,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,20,B,10:30,19,2.4,0.4,LW,cami,3,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,20,B,10:30,19,2.4,0.4,LW,grass,36,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,20,C,10:30,19,2.4,0.4,AD,acmi,2,0,0,1,0,0,0,0,0,1
19-Jul-17,2017,4,2,20,C,10:30,19,2.4,0.4,AD,cami,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,20,C,10:30,19,2.4,0.4,AD,grass,31,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,20,C,10:30,19,2.4,0.4,AD,juba,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,20,C,10:30,19,2.4,0.4,AD,poan,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,20,D,10:30,19,2.4,0.4,AD,acmi,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,20,D,10:30,19,2.4,0.4,AD,grass,23,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,21,A,11:02,19,2.5,0.7,LW,grass,15,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,21,B,11:02,19,2.5,0.7,AD,acmi,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,21,B,11:02,19,2.5,0.7,AD,grass,10,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,21,C,11:02,19,2.5,0.7,AD,grass,31,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,21,C,11:02,19,2.5,0.7,AD,juba,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,21,C,11:02,19,2.5,0.7,AD,poan,1,0,0,0,2,0,0,0,0,2
19-Jul-17,2017,4,2,21,D,11:02,19,2.5,0.7,LW,acmi,2,0,0,0,2,0,0,0,0,2
19-Jul-17,2017,4,2,21,D,11:02,19,2.5,0.7,LW,grass,9,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,22,A,12:01,19,2,0.8,LW,grass,11,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,22,A,12:01,19,2,0.8,LW,juba,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,22,B,12:01,19,2,0.8,LW,grass,4,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,22,C,12:01,19,2,0.8,AD,grass,3,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,22,D,12:01,19,2,0.8,AD,grass,8,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,23,A,12:32,25,1.8,0.6,LW,acmi,2,0,0,0,1,0,0,0,0,1
19-Jul-17,2017,4,2,23,A,12:32,25,1.8,0.6,LW,grass,51,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,23,B,12:32,25,1.8,0.6,AD,acmi,2,0,0,0,1,0,0,0,0,1
19-Jul-17,2017,4,2,23,B,12:32,25,1.8,0.6,AD,cami,17,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,23,B,12:32,25,1.8,0.6,AD,grass,36,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,23,C,12:32,25,1.8,0.6,LW,acmi,1,0,0,1,2,0,0,0,0,3
19-Jul-17,2017,4,2,23,C,12:32,25,1.8,0.6,LW,grass,11,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,23,D,12:32,25,1.8,0.6,AD,acmi,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,23,D,12:32,25,1.8,0.6,AD,cami,31,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,23,D,12:32,25,1.8,0.6,AD,grass,48,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,24,A,13:08,23,4.1,0.5,AD,grass,5,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,24,A,13:08,23,4.1,0.5,AD,poan,1,0,0,0,1,0,0,0,0,1
19-Jul-17,2017,4,2,24,B,13:08,23,4.1,0.5,AD,cami,7,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,24,B,13:08,23,4.1,0.5,AD,grass,10,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,24,C,13:08,23,4.1,0.5,LW,acmi,1,0,0,0,4,0,0,0,0,4
19-Jul-17,2017,4,2,24,C,13:08,23,4.1,0.5,LW,grass,5,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,24,C,13:08,23,4.1,0.5,LW,juba,11,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,24,C,13:08,23,4.1,0.5,LW,trwo,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,24,D,13:08,23,4.1,0.5,LW,cami,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,24,D,13:08,23,4.1,0.5,LW,grass,5,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,24,D,13:08,23,4.1,0.5,LW,juba,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,25,A,14:01,26,2,0.3,AD,cami,4,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,25,A,14:01,26,2,0.3,AD,grass,38,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,25,A,14:01,26,2,0.3,AD,trwo,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,25,B,14:01,26,2,0.3,AD,cami,1,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,25,B,14:01,26,2,0.3,AD,grass,25,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,25,C,14:01,26,2,0.3,LW,grass,14,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,25,D,14:01,26,2,0.3,LW,acmi,1,0,0,0,1,0,0,0,0,1
19-Jul-17,2017,4,2,25,D,14:01,26,2,0.3,LW,cami,2,0,0,0,0,0,0,0,0,0
19-Jul-17,2017,4,2,25,D,14:01,26,2,0.3,LW,grass,19,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,1,A,12:00,22,2.7,0.2,LW,acmi,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,1,A,12:00,22,2.7,0.2,LW,grass,33,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,1,B,12:00,22,2.7,0.2,AD,grass,16,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,1,C,12:00,22,2.7,0.2,LW,assu,5,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,1,C,12:00,22,2.7,0.2,LW,grass,4,0,0,2,0,0,0,0,0,2
28-Jul-17,2017,5,3,1,D,12:00,22,2.7,0.2,AD,cami,3,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,1,D,12:00,22,2.7,0.2,AD,grass,2,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,2,A,12:28,25,1.3,0.2,AD,grass,3,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,2,B,12:28,25,1.3,0.2,LW,grass,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,2,C,12:28,25,1.3,0.2,LW,acmi,4,0,0,0,1,0,0,0,1,2
28-Jul-17,2017,5,3,2,C,12:28,25,1.3,0.2,LW,assu,2,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,2,C,12:28,25,1.3,0.2,LW,grass,6,0,0,0,0,0,0,0,0,0
